screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
mayoredlee,234489403,2017-08-26T18:44:43Z,901515769229361152,@LondonBreed @jeffsheehysf @MarkFarrellSF @sfgov Just a reminder: no events have been requested or issued for Alamo… https://t.co/1Lf27CcAn3,11,34,FALSE,NA,FALSE,NA,9.015148719e+17,234489403,mayoredlee,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/901515769229361152,LondonBreed jeffsheehysf MarkFarrellSF sfgov,2927379996 634018951 21719692 16318114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T18:41:09Z,9.015148719e+17,Keeping #SF neighborhoods safe is our top priority. Alamo Sq. Pk. is now closed. We are prepared for any contingenc… https://t.co/wQ7DUnvOGW,36,70,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/901514871900000256,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T16:39:30Z,901484258568454144,Public safety is our top priority. @sfpd is making decisions around Alamo Square to keep our residents safe.,24,59,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,SFPD,36183636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T15:20:20Z,901464335947513856,Public safety is always our top priority. Those who seek to commit acts of violence or damage property will be arrested and prosecuted.,28,74,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T01:12:08Z,901250877889011712,Joined @MarkFarrellSF at his community meeting to discuss public safety concerns for this weekend. @SFPD @sffdpio https://t.co/ms35umJlGg,13,32,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,901250873996619776,http://pbs.twimg.com/media/DIHi5RYUMAAFOAt.jpg,https://twitter.com/mayoredlee/status/901250877889011713/photo/1,NA,NA,NA,MarkFarrellSF SFPD sffdpio,21719692 36183636 109387660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T00:36:55Z,901242015597252608,"We want to thank our public safety professionals, all of whom will be working tomorrow. https://t.co/7VFhMOOI7z",84,416,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,901241506610069504,http://pbs.twimg.com/media/DIHaYBJUwAEfpVV.jpg,https://twitter.com/mayoredlee/status/901242015597252608/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T00:33:11Z,901241075695734784,No permits have been requested or issued for Alamo Square this weekend. We adapt to protect our neighborhoods. @LondonBreed @MarkFarrellSF,177,360,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,LondonBreed MarkFarrellSF,2927379996 21719692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T00:31:46Z,901240719221809152,Public safety is always our top priority. We are prepared for contingencies and spontaneous events. @SFPD @LondonBreed @MarkFarrellSF,68,123,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,SFPD LondonBreed MarkFarrellSF,36183636 2927379996 21719692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-26T00:30:45Z,901240464908496896,Today #SF showed the world what peace &amp; unity looks like. We stand together against bigotry and hate in #SF. https://t.co/RBD8Bxsbpc,176,388,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,901239928347967488,http://pbs.twimg.com/media/DIHY8JqUQAEniq6.jpg,https://twitter.com/mayoredlee/status/901240464908496896/photo/1,NA,NA,NA,NA,NA,NA,SF SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-25T19:51:03Z,901170076618903552,Love always triumphs over hate. #SFStandsAsOne #UniteAgainstHate https://t.co/T3pCWRFITk,212,491,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,901170036382941184,http://pbs.twimg.com/media/DIGZX5zUwAAwlmz.jpg,https://twitter.com/mayoredlee/status/901170076618903553/photo/1,NA,NA,NA,NA,NA,NA,SFStandsAsOne UniteAgainstHate,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-25T19:33:19Z,901165612759564288,#SF will always lead w/ love and compassion. We stand together to say that bigotry &amp; violence has no place in this… https://t.co/WJ6RjeMz4q,254,483,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/901165612759564288,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-25T16:29:13Z,901119283488464896,https://t.co/bwNm32aoGd,24,48,FALSE,NA,FALSE,NA,NA,NA,NA,und,Twitter Web Client,901118833972215808,http://pbs.twimg.com/media/DIFqzh9UAAAwIiN.jpg,https://twitter.com/mayoredlee/status/901119283488464896/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-25T14:29:38Z,901089188900085760,Please join us today to #UniteAgainstHate at 12 p.m at the Civic Center Plaza. #SFStandsAsOne https://t.co/DxVUI5Efg9,106,200,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,901089181312483328,http://pbs.twimg.com/media/DIFP1hMUAAEA8b1.jpg,https://twitter.com/mayoredlee/status/901089188900085760/photo/1,NA,NA,NA,NA,NA,NA,UniteAgainstHate SFStandsAsOne,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-25T00:31:41Z,900878309445181440,Our local businesses are coming together to #UniteAgainstHate. https://t.co/FdZF3VKoGZ,92,217,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,900878304357498880,http://pbs.twimg.com/media/DICQC3UVwAEgXA8.jpg,https://twitter.com/mayoredlee/status/900878309445181440/photo/1,NA,NA,NA,NA,NA,NA,UniteAgainstHate,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-24T20:47:55Z,900821996195295232,We are rehabilitating public housing to preserve affordable home options for our longtime residents in #SF. https://t.co/oulYOtx5U8,3,16,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,medium.com/@mayoredlee/pr…,https://medium.com/@mayoredlee/preserving-affordable-housing-and-maintaining-our-communities-214fae40437e,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-24T18:41:58Z,900790301396090880,#SF does not welcome racism or bigotry. Messages of hate will be met w/displays of unity and peace.… https://t.co/dJAMzr7fSZ,149,359,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/900790301396090880,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-24T15:50:50Z,900747236828626944,Come #UniteAgainstHate this Friday at the Civic Center Plaza. #SFStandsAsOne #RespectOurCity https://t.co/wYIgLJVI6y,18,22,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,facebook.com/events/1511844…,https://www.facebook.com/events/1511844322238029/,NA,NA,NA,UniteAgainstHate SFStandsAsOne RespectOurCity,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-23T19:42:27Z,900443133262954496,Mayor Ed Lee and SFPD Chief Bill Scott Offer Comments on Issuance of Permit for Aug. 26 Extremist Rally at Crissy F… https://t.co/MMVELWTV46,26,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Periscope,NA,NA,NA,NA,pscp.tv/w/bGyAozFEWUVY…,https://www.pscp.tv/w/bGyAozFEWUVYa0xNbk5Mamd8MUJSSmp5RWJYRFZHdxp4qsvLopBO4_WDPiN4NzSj4ykZXohydsKMaqes1oz7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-23T19:33:09Z,900440796419182592,Hate-filed speech has no place in #SF. We will show all that San Francisco is a city of peace and unity. https://t.co/rzijvBy94F,27,82,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,sfmayor.org/article/mayor-…,http://sfmayor.org/article/mayor-lee-ggnra-permit-issuance-august-26-extremist-rally-crissy-field,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-23T18:42:53Z,900428146138243072,#SF residents who reject racist rhetoric and violent protests should join as the Civic Center to #UniteAgainstHate… https://t.co/0zcQawSoQR,30,39,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/900428146138243073,NA,NA,NA,SF UniteAgainstHate,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-23T15:28:24Z,900379203048054784,"#SF is proof that protecting the environment is good for the economy.
https://t.co/Yk2mgIsQ3C",2,3,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,medium.com/@mayoredlee/pr…,https://medium.com/@mayoredlee/protecting-the-environment-and-growing-the-economy-go-hand-in-hand-2549361c7f03,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-23T00:10:02Z,900148086537723904,#SF does not welcome racism or bigotry. Messages of hate will be met w/displays of unity and peace.… https://t.co/FEvd0suDTS,42,81,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/900148086537723904,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-22T20:40:30Z,900095357505294336,Hate-filled speech has no place in #SF. #UniteAgainstHate this Friday at the Civic Center Plaza.… https://t.co/QIPZuhX53s,77,162,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/900095357505294336,NA,NA,NA,SF UniteAgainstHate,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-22T19:06:12Z,900071623222370304,We're creating affordable housing opportunities for our working-class residents w/ the new Eddy and Taylor Family H… https://t.co/W2mBnHWvnC,3,19,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/900071623222370305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-22T15:40:39Z,900019898256023552,"No one should live in the shadows due to their immigration status. As a #SanctuaryCity, #SF is a safer &amp; healthier place to live.",7,33,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,SanctuaryCity SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-21T22:40:35Z,899763187381280768,History has shown us that divisive policies of the past weaken us as a nation. We must continue to stand up against… https://t.co/M6hu7FaOc9,5,16,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/899763187381280770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-21T19:48:04Z,899719773205831680,"Inclusionary housing adds more affordable housing options, helping keep our educators, janitors, first responders &amp;… https://t.co/hAmNNYXmGx",2,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/899719773205831680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-21T17:30:13Z,899685083124178944,We just had a #totalsolareclipseoftheheart! #Eclipse2017 https://t.co/S362DbnBZ5,6,22,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,899685055328468992,http://pbs.twimg.com/media/DHxSyoSUwAErEJ8.jpg,https://twitter.com/mayoredlee/status/899685083124178948/photo/1,NA,NA,NA,NA,NA,NA,totalsolareclipseoftheheart Eclipse2017,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-21T16:06:40Z,899664055102693376,"Kicking off the school year with the future innovators, politicians, doctors and leaders of tomorrow at Visitacion… https://t.co/ZwhI4N7bcZ",3,21,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/899664055102693376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-21T15:22:44Z,899652998279741440,Class is in session! Welcome to a new school year filled with education and inspiration. Happy learning!,0,12,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-20T20:19:00Z,899365169767346176,"As if #fogust needed assistance hiding the summer sun over #SF, we're getting an out of this world view of the… https://t.co/cO41JaYR5p",2,6,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/899365169767346177,NA,NA,NA,fogust SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-20T17:42:00Z,899325658236690432,Day 1 of 1st grade couldn't come sooner for Ryan. He is ready for all the field trips his sister has been telling h… https://t.co/0BP7DvtKUR,2,10,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/899325658236690435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-20T16:21:39Z,899305439292256256,Taking out all the shots for our annual Chinatown Ping Pong Tournament in Portsmouth Square today! https://t.co/Ar9DMowTCq,3,19,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,899305425375449088,http://pbs.twimg.com/media/DHr5hQgV0AATf8l.jpg,https://twitter.com/mayoredlee/status/899305439292256256/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-20T15:13:17Z,899288232613093376,Head out to the Bayview this weekend to support the pop-up farmers' market. Access to fresh local produce is key to… https://t.co/CiRQA5HU8Z,8,17,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/899288232613093376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-19T21:44:08Z,899024206402383872,"#SF's values are based in inclusiveness, acceptance &amp; tolerance. Hateful, divisive policies rooted in bigotry have… https://t.co/MYki9Wzdo2",20,44,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/899024206402383872,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-19T19:03:17Z,898983728206159872,"Adelle &amp; Jessanie are looking forward to a new school year full of science, soccer, art &amp; meeting their new teacher… https://t.co/pI04CVNy37",1,9,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/898983728206159872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-19T17:12:05Z,898955740727189504,#SF is proof that aggressive #climateaction is good for the economy. We've lowered CO2 emission by 28%  while growi… https://t.co/0zXUgc6w8G,160,203,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/898955740727189504,NA,NA,NA,SF climateaction,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-19T14:49:14Z,898919792966610944,Access to a quality education should not be determined by cost. #FreeCCSF  https://t.co/Sg8QbBDWCK,7,11,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,medium.com/@mayoredlee/ed…,https://medium.com/@mayoredlee/education-costs-shouldnt-be-a-barrier-to-self-improvement-868542bf1fb1?source=twitterShare-c6d64ecd4649-1503154131,NA,NA,NA,FreeCCSF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-18T22:56:47Z,898680100144562176,The #FCC has extended the  public comment period to 8/30. Tell the FCC to safeguard #netneutrality regulations… https://t.co/4tchs8CP7R,6,13,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/898680100144562176,NA,NA,NA,FCC netneutrality,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-18T16:48:23Z,898587392189145088,#DACA supports the million of children who've only ever known the US as home. #DefendDACA https://t.co/dnfdbI55AO,9,24,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,898587147678109696,http://pbs.twimg.com/media/DHhsP_kV0AE-B_E.jpg,https://twitter.com/mayoredlee/status/898587392189145088/photo/1,NA,NA,NA,NA,NA,NA,DACA DefendDACA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-18T04:38:24Z,898403685029388288,"Music 🎶, food trucks and family friendly fun lit up #CivicCenter at tonight's #CommonsThursdays. https://t.co/wXmbgpvaTY",3,18,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,898403671939076096,http://pbs.twimg.com/media/DHfFYTLV0AAjDCk.jpg,https://twitter.com/mayoredlee/status/898403685029388289/photo/1,NA,NA,NA,NA,NA,NA,CivicCenter CommonsThursdays,NA,07d9c92968882000,poi,Civic Center Plaza,Civic Center Plaza,US,United States,-122.417593896389 -122.417593896389 -122.417593896389 -122.417593896389 37.7794897291926 37.7794897291926 37.7794897291926 37.7794897291926,Polygon
mayoredlee,234489403,2017-08-17T21:40:16Z,898298456208400384,We're handing out backpacks to youth in Sunnydale today to make sure our #SF students are ready for a great new sch… https://t.co/ORJbHCPL5d,17,48,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/898298456208400384,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-17T17:56:24Z,898242120254799872,"There is no place in this world for violent, destructive ideology. We reject hate and stand in solidarity with #Barcelona",79,190,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-17T17:00:30Z,898228050881429504,"#SF's free #CCSF plan is an investment in our residents. In SF, cost will no longer be a barrier to higher education https://t.co/FEzW9BAMrW",5,16,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,medium.com/@mayoredlee/ed…,https://medium.com/@mayoredlee/education-costs-shouldnt-be-a-barrier-to-self-improvement-868542bf1fb1,NA,NA,NA,SF CCSF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-16T22:06:37Z,897942699566694400,"79% of #SF residents support our Sanctuary City status. Our City is safer, healthier &amp; more productive because of i… https://t.co/aTFFIZ6DuG",4,21,FALSE,NA,FALSE,NA,897937909688311808,234489403,mayoredlee,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/897942699566694400,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-16T21:47:35Z,897937909688311808,"All San Francisco residents have the right to equal protection under the law, regardless of their immigration statu… https://t.co/XMZX6uxMa0",19,71,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/897937909688311808,NA,NA,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-16T19:12:59Z,897899003769085952,The 8/26 rally at Crissy Field puts the safety of residents and visitors at risk and it is  counter to #SF's values. https://t.co/MNjiAPB2Rk,38,63,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,897889943460003840,http://pbs.twimg.com/media/DHXyJXdUQAAtgVR.jpg,https://twitter.com/mayoredlee/status/897899003769085952/photo/1,NA,NA,NA,NA,NA,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-16T16:38:50Z,897860210294898688,Our nation was founded on the values of inclusiveness. We can not stand back and let bigotry &amp; hate take over.… https://t.co/SvISBIS0Xl,12,33,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/897860210294898688,NA,NA,NA,NA,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-16T02:02:35Z,897639695496228864,"Here is the letter I wrote w/@sfpdchief, @londonbreed &amp; @MarkFarrellSF, urging @GoldenGateNPS to protect #SF's resi… https://t.co/nSFQ1VKGlC",14,28,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/897639695496228865,SFPDChief LondonBreed MarkFarrellSF GoldenGateNPS,740285044179144705 2927379996 21719692 53151247,NA,SF,NA,5a110d312052166f,city,San Francisco,"San Francisco, CA",US,United States,-122.514926 -122.357031 -122.357031 -122.514926 37.708075 37.708075 37.833238 37.833238,Polygon
mayoredlee,234489403,2017-08-15T22:30:21Z,897586286965309440,Any rally that puts #SF residents at risk is not welcome here. We demand that Fed officials reevaluate the permit… https://t.co/QXzafyxjDi,63,96,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/897586286965309440,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-15T21:39:59Z,897573609744601088,"#SF welcomes free speech but hateful, violent rallies have no place in our City. https://t.co/h5kWFePXyD https://t.co/YeivgYHNYB",17,35,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,897573327052488704,http://pbs.twimg.com/media/DHTSL3bUQAAObtY.jpg,https://twitter.com/mayoredlee/status/897573609744601089/photo/1,NA,bit.ly/2fILIp5,http://bit.ly/2fILIp5,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-15T20:30:21Z,897556086303080448,"#SF has a long history of championing freedom of expression, but hateful speech &amp; violence have no place in our Cit… https://t.co/fnXFLjfSk5",42,92,FALSE,NA,FALSE,NA,NA,NA,NA,en,Periscope,NA,NA,NA,NA,pscp.tv/w/bGH_3TFEWUVY…,https://www.pscp.tv/w/bGH_3TFEWUVYa0xNbk5Mamd8MVlwS2ttZU9nT1ZKaowgBIGDLAAs5oN3KIz_0xZsFHmxdWYc46-DvCTJ91cX,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-15T20:15:57Z,897552462281932800,"Tune in at 1:15PM for an important announcement with @sfpdchief &amp; @londonbreed, regarding the planned Patriot Prayer rally on 8/26.",1,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,SFPDChief LondonBreed,740285044179144705 2927379996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-15T17:55:05Z,897517013500690432,"On Aug. 26, we ask that #SF will chant about love, hope &amp; inclusiveness to counter any hate &amp; bigotry.",19,47,FALSE,NA,FALSE,NA,897516908664168448,234489403,mayoredlee,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-15T17:54:40Z,897516908664168448,"#SF does not welcome bigotry, hate or violence. We are an inclusive City that celebrates diversity, unity &amp; hope. Hate has no place here",171,419,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA
mayoredlee,234489403,2017-08-15T16:39:15Z,897497928930959360,"#DACAWorks for #SF &amp; 150+ @CitiesForAction. Our strong #immigrant communities mean safe, vibrant &amp; prosperous citie… https://t.co/OIp5xjU8iQ",29,67,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/8…,https://twitter.com/i/web/status/897497928930959361,citiesforaction,2887223279,NA,DACAWorks SF immigrant,NA,NA,NA,NA,NA,NA,NA,NA,NA
